Order_ID,Customer_ID,Product_ID,Product_Name,Category,Price,Quantity,Order_Date,Delivery_Date,Payment_Method
90bfd9df-5bbf-47cb-b6ac-5df001abd02c,908ae679-2c61-467d-93e0-751e892e56c2,adfa2097-977f-46f6-94e0-940ce127d9dc,put,service,614.66,9.0,2020-04-03,2020-04-05,Cash
e17c7a58-30de-481b-bbe6-b015ae74775d,bc972f3a-da39-4288-b238-c0a8c32c7d9d,2938c5b1-9f2f-4a94-b734-48f28f52202d,,office,822.37,5.0,2023-04-03,2023-04-12,Cash
21b4d7b3-3dcf-4ccf-8ecb-a7fe57242829,5d3e45da-ab43-41ca-afd9-a07138bed675,cf272892-23ef-4de9-bdac-1bf7bb3fc2ec,which,within,,4.0,2020-04-20,2020-04-29,Cash
78188996-747b-425b-b2c4-6b4be885101b,fed0dd7e-abfe-402e-8065-e36b30311084,fb319acd-478e-4160-8d3e-5cda3f9b34c7,exist,very,22.16,10.0,2021-04-13,2021-04-14,PayPal
fe42b323-f414-4ec0-ad30-f1c24dcc9a6a,7333aa5d-9c4e-4062-9903-f4535a240a53,17dc8f43-7a3c-4b58-9d00-650471a607fa,,phone,,1.0,2020-11-28,2020-12-05,PayPal
2488537a-4002-4d03-90be-f6393bf407dc,aa7f40e7-d38d-47c9-a6e8-6a93af1b5932,7dac5177-8e08-4f0c-b5db-afad149e7af5,easy,evidence,136.18,9.0,2021-03-12,,
789fa294-18e9-4bbf-a5e0-0dea51898b01,1922205a-d993-46a2-87f6-671a430292b7,2991f669-d1eb-4245-9224-a46c8dc9e232,general,single,390.67,4.0,2020-06-01,2020-06-10,
cb429c0a-5c99-4546-92c8-3ff325053519,81617df3-5373-4f42-9991-5b64192c4662,7bf60445-782a-4701-b4c4-161a661fa448,team,every,189.86,1.0,2020-06-17,2020-06-22,Credit Card
63f1070a-0ac2-4cf4-aa5e-bf740e8df300,cac81c45-d463-46b7-9f66-b06aec4e26e2,80f0fcc9-f328-4040-be62-c51635a64a71,,concern,323.44,6.0,2020-04-08,2020-04-10,Credit Card
bd441239-f0fc-4a6a-8fb1-880f76e5455f,e97c7724-3c1d-4bec-9b85-22497d50b88f,a398878f-64b4-4f4f-b3ac-6b396d487c64,,miss,957.82,8.0,2021-03-17,2021-03-18,Credit Card
71682e5f-4780-41ae-9145-f43d4d09271f,db4c35e0-30b0-4558-8df7-7e26ee06bdba,,reason,old,934.82,1.0,2020-06-04,2020-06-09,Credit Card
0eb43c3d-1260-4581-82a4-c3af6ffa0767,10a0ca5a-0eae-40dd-8b58-82e98d7a1d31,4497d8d8-fd79-44cc-982b-86e4c8af9fce,recently,perform,819.94,4.0,2022-07-26,2022-08-02,PayPal
960dada2-789c-4cff-a0d1-42bda93469b4,08b59c3a-fb3d-4b84-85c1-9c5e03ebd9d9,d4a0618a-184a-49a9-a979-f1c8be907db1,reveal,much,786.19,3.0,2021-08-26,2021-08-30,Credit Card
183ad19b-fd01-4681-8fa9-38a7a89db176,07708528-1ff3-4511-b37b-a681fb571ed2,2739b0a3-15d6-413a-92cd-8ed394094e7e,herself,similar,738.32,4.0,2021-06-10,2021-06-14,Credit Card
7894ab7f-b77b-42cb-b3fc-fd5ca9f78fcb,e0218931-1153-4209-9109-54bc1b74c289,7d8cabac-358c-4381-bb8f-2832a7e6c34e,some,second,861.08,7.0,,,Credit Card
58941391-51e9-4953-a58d-a3eb9a4e702d,,353889f0-0093-4172-bb23-59602f261f69,campaign,hit,632.94,4.0,2020-01-12,,Credit Card
,bfb3fc04-175f-4d0b-8274-369a67a8d182,677d1292-3d1e-40cb-9dba-3e1eaae45f22,great,stand,59.75,9.0,,,Credit Card
,5d9170d5-2e02-4f25-9384-b2db9af440b2,b8ea20cf-7d66-4662-aa25-6aa0274b88d7,amount,,987.44,9.0,,,Cash
,ad90231f-f3a5-49f3-97c8-7155f0ac37db,324362c5-1f20-4d5e-bfd9-6d7d9d0c2beb,choice,final,875.07,5.0,2021-08-21,,Credit Card
b421becb-5e07-496b-8512-621442272b44,c9e2b11e-53bd-49b6-9047-1ebc922daa50,d7d09bb3-6e5c-4f2e-9350-ea4aa335acc7,lead,simple,537.17,4.0,2022-01-28,2022-02-01,PayPal
b3e63c02-a582-4f37-9368-19b768b30478,a549af3e-5250-4856-916e-e1445edc43b9,1f836bab-2afb-474c-9eff-6631658bf22c,seem,commercial,403.8,6.0,2022-11-07,2022-11-10,Credit Card
7fb1852c-c3fc-4a5b-abcd-d02abc6b15ec,1d44c463-74e2-4241-8899-cef89521bd94,35b30ce4-8541-4842-8436-322861964908,hand,,938.26,2.0,2020-10-07,2020-10-10,Credit Card
5f954ea8-a1c2-4522-9dc4-951dac1e8a25,ef9318f1-7b00-4069-a1e8-8fc5965d8866,4206a483-69c9-4019-9252-ad2c6c5b0c55,program,evidence,832.2,,2020-07-04,2020-07-07,Cash
701c73e9-2aae-4e30-abb1-b3a275a0f0c3,56e61590-91b8-43f0-a40f-c095934fed88,0b346a58-9be7-4770-ae7f-41bfc6d7026f,hot,church,255.77,7.0,2022-05-06,2022-05-07,Cash
9f8b4684-96d2-442b-a248-f2107bf3e4a4,7e0f0823-c017-4527-8721-7c621ae27b9f,1b51e350-cf76-4d50-ade5-583877ee9709,herself,best,898.72,4.0,2022-01-24,2022-01-30,Credit Card
b17f2193-2d53-443f-886b-3021fe76c8fa,da8de50b-2279-4bcd-93f1-5d11dab48322,967c69f5-19b0-4b2a-96c0-b08c653a0eca,boy,stay,459.27,5.0,,,Cash
3e9d89af-8fad-4ee8-b4d5-ee7d805cb7fc,58b16104-e876-4328-a269-d3713d9cad34,9c55c1d8-325d-4aa6-9552-4f95a4550bd6,serve,,961.56,,2022-10-08,2022-10-12,PayPal
ce8b66d7-0195-4152-8b1c-6493e9dc7dee,22f71797-02be-4f77-9040-535a7f3dea56,16a1ce6f-5595-4535-b141-925c3cc3f040,,wall,662.53,1.0,2022-02-03,2022-02-08,Cash
c853969f-95eb-49a3-998d-a1dfeda209e1,ebea5f60-a43e-4c4d-af36-3ae53394b03c,bbf28c79-7f39-4a8c-beb1-0681a9e1bbc4,itself,property,,2.0,2021-07-30,2021-08-03,PayPal
1984807b-3adc-45ed-8bb8-7d5d2915e417,5d82e0ab-e712-4355-81e9-5f58044fcec8,06e7cabb-4b66-4d97-a958-a1d3d28dc372,instead,government,257.03,4.0,,,Cash
8c379c21-c3aa-442a-8f2e-97339afe45a7,eeac4646-0d03-4d9c-af94-0ee9074225fd,4d3ee465-27a9-4866-8b75-7818d3c739d6,fast,none,598.67,2.0,2020-02-12,2020-02-12,Credit Card
c8f32dd9-0bc9-47b1-9cc5-55ff8afd850c,5e02bba0-20ca-4453-9dd8-dbd4922656b8,88d37501-071f-4088-92ff-8b8eb668cdec,contain,kid,723.02,2.0,2021-11-07,2021-11-11,Cash
9860cae7-75a2-4e36-bd78-3e1ac48664c2,e2f8af83-7055-4361-a412-dd98290238d9,8ea4cb96-8351-4cff-85bd-5f45718651e5,seat,report,840.08,7.0,2021-10-30,2021-11-03,PayPal
c2ce7a6e-ad84-47f5-ad26-02fcf907c43a,a0cca6c7-d3bf-45a3-ac00-df0c2503436c,,sure,major,482.92,8.0,2020-09-01,2020-09-08,PayPal
31e0cb37-ae87-441f-8554-46f85f6e9adc,,1e64ec83-5297-4fbc-a2c4-d24c1faab2da,,natural,286.73,5.0,2023-03-31,2023-03-31,Cash
,87ad4932-a7cd-4ef2-9379-71161bb7a4c3,8fcc8fa1-b21b-4b55-8e45-44f839a35e47,turn,difference,427.3,6.0,2021-03-22,,Cash
e9878bdc-b354-4a0d-86f7-7f3674ea3986,81695279-3ee5-4a27-abe6-22c408f219f1,c24a844e-0288-4c9a-8de4-f921c8cd7ca3,hear,operation,59.85,6.0,2022-05-16,2022-05-24,
,118c8e19-f492-4c56-a85c-1bef7e9a5665,,former,situation,226.33,5.0,2020-06-16,2020-06-17,Cash
5e5fcdf8-ae55-4b9a-aa8e-9bc27f3a555c,55ed93f7-55f6-49f0-b0e0-6343c40f7044,61b87f1f-95d5-4f72-9fcb-1802716b778d,form,none,932.9,6.0,2022-02-20,2022-02-25,Credit Card
bb55d095-0a33-46c7-ba29-dc490e627979,072a5c9f-598c-48cd-ad91-b9f067a3bbbd,9ed5129d-cbe7-42da-bce4-f9b4e1d06fe5,education,together,526.59,9.0,2020-08-21,2020-08-23,PayPal
b2dd7ff8-142c-42d3-a61f-562cc3477079,c81c804d-9092-44d6-94ff-1db19ac72e7c,32259aae-ee17-4c7e-be41-c3b602fa165b,site,simply,,9.0,2022-05-29,2022-06-01,Credit Card
4ac50cb4-6942-42d7-8a2c-523540bc9722,cf343378-2255-4986-8f6c-d4f97dad9575,0d7df676-7915-4538-b1d1-aa0a3ad8c1ec,avoid,since,,4.0,2022-06-17,2022-06-22,Credit Card
3e0033f3-cdae-4d06-8f57-b0969b8ca05a,2e1f036f-c9e5-494e-b335-bfb703591d0a,7fb429ce-f603-4fa7-b039-e2ebcb11f11a,rest,particularly,992.66,7.0,,,Credit Card
30bd7af0-1034-41bb-aa02-8c99e215a856,e20fb55d-dc8d-4393-8eb1-ea7bff552727,fcad7996-79fa-4519-9736-94703bd54d5f,,glass,423.18,9.0,2020-09-02,2020-09-10,PayPal
,2c9613b1-d355-4d86-bc90-055f4e2bc07c,95d1bf05-78fb-4fee-8c8e-16fa79fe4804,several,girl,21.6,4.0,2021-09-15,2021-09-23,
8617cec7-3e71-44df-9339-0ecfbcb6295c,2ec9dee6-290c-4328-8f90-5c39a7e8930c,fe1f1b56-5381-4484-bcaf-40593b5b7082,society,interest,346.76,1.0,2022-01-01,2022-01-09,PayPal
e1d71e0a-eb52-49fe-acd6-62f33c371e49,a3e0a204-1596-4eba-823c-fd7250549017,be6f23e1-665b-4799-9d17-941f79b11146,investment,key,329.04,8.0,2021-02-07,2021-02-11,Cash
31221da1-d9f6-4b91-b062-e6ce7c7a07eb,4a806e2a-41f6-4380-80e7-0f16bb74f336,316f2502-4ab8-49f2-ac67-c6ae86b6f0a6,order,point,,1.0,2020-01-17,2020-01-25,Credit Card
331d4a55-2b0c-411f-911c-acc8a6284ef1,7ff2e6e9-f548-4f87-b675-7b83b56f2272,dc2d435a-63d8-42a8-b039-a16c30788c56,allow,,771.05,6.0,2020-06-30,2020-07-05,Credit Card
19eea2cc-1bd7-410b-a1e6-ac5b520225bf,,,perhaps,far,18.75,7.0,2020-03-06,,PayPal
d3457420-8a76-4d4f-9582-123332d4804d,beec8afd-7206-486a-8c76-b76379d42731,afb7d8ff-3424-452a-b569-bbf8e9ff5ffb,film,quality,492.59,7.0,2023-11-23,2023-11-28,Cash
9073f99c-cec4-47fa-8e62-37cde30ff935,aa3f1c7d-5a2e-40d2-86ae-27cd592f15d4,5d297e13-71ab-4dc5-84dd-d0f33e687aff,air,me,956.86,4.0,2020-10-11,2020-10-12,Credit Card
2a66e597-ff4e-464b-92a3-d6db23bfac4a,605d68a3-3d27-4724-a64c-a4ee131dbaed,3bbb4fb8-20a3-4cad-8056-6be9d668335a,member,,831.77,5.0,2022-05-03,2022-05-12,Cash
,191fdb9e-fd4a-4f9b-aaed-6f77c13d6379,4a734d48-c24e-4206-bded-4348090cb967,kid,plan,,5.0,2021-08-22,2021-08-28,Cash
7de1fda3-d26e-4a86-a5ec-83d6266b9eba,5321d6f8-8cfe-481f-84dd-c391babef1fa,172eb6f7-11d5-455a-ac1e-aadda9473eae,space,society,,9.0,2023-11-10,2023-11-15,Cash
,0ddfb8ab-dbe7-40d8-bc01-9fb47c9d4f37,9a82a134-a67b-406f-acae-84431c81cf69,individual,officer,,9.0,2021-10-20,2021-10-26,PayPal
,5179953c-7356-4188-b763-995a1c7ace4f,7b2fb725-ef52-4636-8693-686719ebf4ac,common,test,287.36,7.0,2021-11-28,2021-12-01,Cash
2c755abd-74ca-4cfe-8836-410c1c6b9b89,168d5dd0-ebb7-467f-a4f4-1edfbcc72377,4a089c32-3ef1-4f98-8b6a-0c8a57cf1822,college,such,307.74,9.0,2023-10-23,2023-10-25,PayPal
d4dbb6cb-0a55-49a7-9b2e-c0078d61c3ff,45e58d54-e31e-4185-8ce3-8f00f46595e4,7382b12f-3f75-4638-bbf4-9fe7c105ee96,different,yet,870.97,2.0,2022-10-27,2022-10-28,Credit Card
f90e80c4-ec67-49a1-8dcc-ab00317cbce1,1c17556d-d71d-49a0-9e59-53ccd3b6602c,be867144-0383-497d-90f5-a796816d2977,debate,trade,312.14,,2022-10-02,2022-10-06,
f817ff37-40c0-41a3-841c-64ed9d9fac00,203d56ee-e4c2-4ea5-ba5d-a08684411fc1,c7511e26-3518-4e74-af5c-7dfe45d4c74e,tree,computer,613.3,5.0,2020-11-06,2020-11-08,Cash
c88ce9e6-ed86-4881-bd1f-1d19981538f5,60007fc5-ee81-46fd-b8ff-62c5d433ca98,d2972415-b0d8-4689-92c4-12dcf56bb8a6,industry,bad,437.24,7.0,2022-01-27,2022-02-02,Cash
d9f00372-3670-420b-9104-ccbb1d49a5d8,c7916ec0-2413-4a80-9b61-e768e5848cb0,570ddb3f-9603-446e-b8e5-dd78e95605b7,,,501.94,3.0,2023-02-13,,Credit Card
c043a119-88d3-4521-ae84-7e51afcb36ef,3a205778-4b51-4d3c-95a6-f8ccda56204d,e0f470b2-392f-4333-aaeb-9204099dd924,,,834.95,2.0,2020-06-14,2020-06-18,Cash
8535b6af-5c05-488b-a271-d48718862b20,2b0c575b-f251-4e21-91b9-9ed283fe6a5a,2cf6142b-2a88-46ec-87ea-ff91bfb7076f,part,statement,652.57,2.0,2021-08-02,,Cash
1d990893-76ec-43bb-8fd0-a6f035300920,f79adaf1-3014-4ea4-ba21-e05d04a48e0c,686882c2-c7d3-4e1c-8913-b116d111a72c,agency,situation,293.23,9.0,2023-08-12,2023-08-14,Credit Card
b5e0028f-6ec0-4db8-bffc-09303b6a1028,bd786429-cef2-4305-80bb-e3891b0c2dfa,f45b43c9-3cc3-45d6-b4d4-e30580a5373c,tend,throughout,900.39,9.0,2022-07-06,,Credit Card
68d2b0e6-50c4-4814-b238-bd824bcd5a37,6cc5882f-9403-4911-800d-21d32e865668,0f465a01-1d3e-4946-91aa-9a251fb446c7,clearly,lay,338.7,1.0,2021-03-24,2021-03-31,PayPal
4038d6b2-8e1c-4c4f-8f9d-8d42b70d3127,fd457185-f6d2-4985-b0a9-a76d245ae186,ced10314-da1f-455e-9bdd-38e842e5d010,peace,medical,895.76,2.0,2021-04-14,2021-04-14,Cash
f413e6f9-830d-494a-a9b0-99a07c5a7176,fb7262c0-186f-4be3-af8e-a23960dce6b4,e2299796-c3d9-4635-8ab2-69fcf90bbcec,such,radio,148.04,,2020-05-28,2020-05-30,Cash
2da37e54-faae-4bdb-a542-f7f991a96657,9b1c6b39-225e-4a35-91fc-4d70c26a4651,474e2a20-8e4f-4401-98b3-170e0308d771,generation,carry,806.89,3.0,2020-03-04,2020-03-10,PayPal
a074f32f-ac8c-46fd-97bd-f17e2d3cf9ad,2bd325e3-3607-47b2-90c0-02c1f43f2cf0,45b62147-456e-4689-865e-619a7db9ddaf,condition,recognize,,4.0,2020-03-16,2020-03-19,Cash
6a10bcc8-c16f-47c6-a989-233948e2fcd4,1d83238a-e1be-4e1c-9ec5-9828f1b12035,7fc14248-9cbb-4794-9873-8a9c2ca4c419,,call,16.43,2.0,2020-10-18,2020-10-26,Cash
a59dcf9a-d64d-4de3-bee9-de07714e9dfb,cee165ca-95fe-43fc-8452-27fd49f15468,1b3a9ffc-ea94-4736-902e-8ba96d52eeea,chance,soldier,836.42,8.0,2021-08-19,2021-08-28,Credit Card
4a624e0f-6d54-42e0-8876-d672a7ff8504,18424b8c-de57-455a-a044-96693f1df732,349ac91e-f0ac-4a6a-a21a-c3908e383253,long,citizen,279.76,4.0,2021-10-17,2021-10-24,Cash
92f537e1-fa97-4bd3-a61f-0d5d5e6f0b28,0c7497b8-8f08-4fd6-b298-9b27514d719b,2951e3f1-65ff-4770-85b4-cb8e86711176,risk,scientist,384.75,2.0,2021-08-26,2021-08-31,Cash
dfef926b-cd89-475d-a195-b06bf844f3eb,e62e1d53-e1d1-4088-88d0-ff8a8d00c671,ef267929-9481-4916-9ef4-5b1bc5405c38,run,rather,858.39,2.0,2020-03-17,2020-03-22,Cash
6ccdae56-4ba3-40e0-8739-f863261ebdb2,9eb335dd-3168-4a36-bc95-010d02338a0a,3d06a916-84ca-44c2-8e91-3f3b866799cb,meet,network,131.37,9.0,,,PayPal
,fc50a951-8ca0-4061-a0d2-92d3d9096037,251c532b-578e-4165-b7f8-00b2c8364543,defense,some,559.26,4.0,2022-09-22,2022-09-23,PayPal
e4637d32-6092-48d2-962e-023539866bdd,79903e60-fa73-4979-b668-6f8d36ac362f,e8aa1ec9-8f59-48c6-8a77-f3552530e5fe,party,pressure,691.15,6.0,2023-01-29,2023-02-02,PayPal
4eab7301-e407-480e-a232-6e456b7d61c2,a0ae9f7b-a4d6-4560-8abe-b400dc6ca8ae,fd6bd8a3-447d-4d3b-863e-e62dde816b11,worker,keep,458.52,5.0,2020-03-05,2020-03-05,Credit Card
b4f42f22-af85-4674-9557-954f41ec4e85,f5f034b5-02ed-430c-a1a3-d9c414656032,58c51db6-d735-4495-819d-5ebf352d5871,detail,work,244.14,,2022-12-17,2022-12-25,
,e3cd2584-1267-44a9-8fe1-40bb49af2f5b,b9befb65-4942-43f0-a7e1-c0fbe7b80f9e,often,rule,683.48,5.0,2021-06-30,2021-07-05,PayPal
1b262e50-1fb7-45e1-bb8b-d3c5d48f4210,318bafd7-ae6f-4bf2-825f-c02dc98c396d,,enjoy,create,,2.0,2021-04-25,2021-04-26,Cash
,c88d910a-e28d-449f-81e5-c5735db9c1f3,8c59d09f-f7cd-4f64-9f19-1428e53be42c,place,election,921.77,6.0,2020-11-09,2020-11-13,Cash
4d2fc0a3-7fd0-47fc-b112-110f469ea07b,7901baf7-2ab8-4829-98c8-13673c500faf,138c624b-b2bc-4d38-9713-526d17f4dd22,send,mother,737.45,1.0,,,Cash
a9370ede-e2d8-498d-aea7-d01cc1213a52,ca84f4a0-78b6-4cbf-9400-0b6c05b38720,dbf7453a-1ae3-4836-8143-1ca4a8ef9679,,garden,617.75,1.0,2022-09-28,2022-09-30,Cash
f33da805-cee7-4ba3-83f2-3fac77bb06ee,,,black,support,214.44,9.0,2022-03-20,2022-03-25,PayPal
25569a07-5060-411a-9a5f-6526880efdc3,3cff2974-3880-4e43-b169-43f131ccb50d,6a2b113d-9742-4fff-bb18-38f5aad91a0e,friend,center,795.04,,2021-11-04,2021-11-10,Credit Card
59eb4c0c-b5b2-4109-a337-b7a3113b1c95,,660eff28-9315-44cc-8e3f-d07f8422fc26,somebody,fly,985.51,1.0,2022-02-17,2022-02-19,Cash
6baa3cb0-9f03-4c4e-a9fa-db6d3f5e4d43,8fe693d3-1ccb-4274-be31-007fe950f79e,857542be-b7a9-4803-8499-59d89850d803,often,energy,,3.0,2021-08-22,2021-08-24,PayPal
e82a661e-89fc-4bcc-a046-3487db294fa5,adf40e10-7da7-434b-8947-d63f181827bd,058e265c-f553-4045-818b-cb88720f1b13,against,anything,465.85,7.0,2022-04-27,2022-04-30,PayPal
09b2e513-ba1d-409c-8c93-20a14c40cad5,199b0f98-3a74-4199-ab65-11474108b677,6fe7dbee-f6e2-4354-a760-6572b908f823,present,,,4.0,2021-11-04,,
a1e5acb1-35cc-4849-812c-89e17e835740,,724296f3-f1fc-4b56-8e97-9d82a14045bd,answer,fact,633.38,8.0,2020-01-06,2020-01-06,Cash
61618eae-6c8c-429e-98a3-13964af445f0,e64ac7b4-9bdf-4ecd-81a6-657f4cfc945e,,end,front,251.29,7.0,2020-09-02,2020-09-05,Cash
00ad7f3e-2169-475f-a45c-2b265c214a1f,85a828e6-e883-4c8c-93a9-07ffe893111e,201d07fb-9c2a-4e88-b13b-b2f24bd77c0e,actually,foot,252.84,5.0,2022-06-23,2022-06-28,Credit Card
4ff8a826-8625-4fab-8984-2f5079297fac,86c48be8-5732-4dbb-84aa-f67770dc7df9,1d60b82e-102e-4a37-9886-f7d6f3060ca6,writer,hope,99.04,5.0,2021-08-12,2021-08-14,PayPal
e3d482b4-9596-48d5-83c4-e9c894504a7e,cec59c68-4e7b-4b6f-9161-c2513f110802,804929cc-771c-4292-bdf3-8a07abff821e,answer,role,61.74,8.0,2022-10-10,2022-10-16,PayPal
9568a52d-ac7e-419a-9fe1-26b3e29f6050,,a1c64977-e201-40ff-bbdf-eb60560e3ae1,deal,street,429.61,10.0,2023-02-27,2023-03-08,PayPal
c1d2316a-da47-4d02-948e-a4f64f65d9b3,,5091a1e8-4348-45cf-8701-913f20daf6eb,,brother,,,2021-02-05,2021-02-10,Credit Card
f634fdd3-076e-4c28-88db-100b0e2e965a,c793f681-20b3-4dfd-b579-e79cf27b2dc0,660c25d6-4340-41e3-9723-5f03c3abbc71,whose,bit,443.36,10.0,2023-06-05,,PayPal
21ae4293-4d7a-4187-8e5a-299411fa592f,,d7f4b875-267d-4f13-a55f-baa7a820114c,they,series,,9.0,2022-02-03,2022-02-11,Cash
94781dfa-c315-45d7-87a0-b6cb71b637d3,f397b6f5-4fc9-4fbd-a2e1-cb3bcd982104,00863368-00e6-42da-aef5-9a249de52e0b,way,skin,614.97,,2021-06-19,2021-06-25,Cash
1f55b159-d4e0-4a97-9847-a2ea6a5f1f61,f468ed6e-e2cc-491c-a265-91a4e47f27b6,1b569d72-1925-4eb7-86cf-6e5db83cb21d,answer,never,858.25,9.0,2020-06-21,2020-06-29,Cash
875dcf96-7144-4413-9c25-217749f278a2,108737b3-89c2-40f4-a5ab-9151c74ef6b3,d5a700ec-e773-4143-9ece-e4e9f4fb6452,interest,get,605.68,10.0,2022-07-20,2022-07-23,Cash
d575aca9-2066-4059-9341-625b979556ee,2ce4f93c-a987-4518-9f19-930efb771898,,fish,evidence,291.78,2.0,2023-06-28,2023-07-03,Cash
8bae3267-03dd-415a-8350-012a841670d2,7c9a32aa-0f7c-49b2-af73-acce5ccd8170,d89815cd-f238-4a06-939b-4ee2117dfece,plan,story,105.03,10.0,2021-06-24,2021-06-25,PayPal
da643685-9c62-4d78-ab53-b317cd86188d,d3861e9a-c928-4da9-a461-75cf4409abcd,c708805a-d837-465b-893a-9cea8b57b589,whether,in,684.67,3.0,2021-09-27,2021-09-29,PayPal
cd53d3ff-2120-41e2-b364-e111c95448c2,2e314e7c-1b8d-4906-9dc6-20eac741e483,20225a29-0d4b-4a0e-b230-79d07caec3c9,hair,name,881.54,9.0,2023-02-19,2023-02-23,Cash
4f617f60-0741-479a-9326-a8e1e4a3de8a,dade0553-c943-4db4-acaa-e65dbb0f7389,,up,town,671.79,3.0,2021-11-16,2021-11-16,Credit Card
c4b6142b-2eb9-4bc9-ad6b-4232bbdf8642,9a6bca2d-6126-4c29-93ae-c7db6657aa7b,0381d298-22b3-4d6c-a829-04bf7e1aca3c,guess,receive,,,2022-06-12,2022-06-14,Cash
6086e66c-c863-4d89-a884-a1690ea54cbd,a3abb24e-1389-452f-98ed-708e65530993,b7965eba-2a8e-44fe-920a-284d85c08187,field,nearly,636.41,1.0,2022-07-24,2022-07-26,Cash
36049c94-9d61-4391-a4de-7bbef407b016,127f6a3a-e728-4cd0-8934-9cb43afd552a,3d464039-3a13-41a3-ae85-46a59a760953,also,executive,254.49,4.0,2020-06-24,2020-06-26,Cash
68f3a780-637d-4ec9-9742-4219990b25ac,439b1e42-391a-485d-b701-9b7a38a28b95,1a70f288-daa1-481a-b4d8-ee29a6a403dc,quality,remain,992.21,6.0,2022-03-11,2022-03-17,Credit Card
4752ff81-d1f6-4f87-9019-26970cf6d2a0,ea57cddd-c88f-40e5-9bc9-427e4d016de2,452d4cb0-f063-42d8-9209-789f4c26b352,light,,,6.0,2021-02-12,2021-02-21,Cash
aefbf4cc-f89b-483d-8e1b-26c5d614c0b3,dea345a7-fef1-4b09-8da8-f500bb59399e,1232113f-6dec-495a-92be-74c6c2cc0bcc,training,,709.97,5.0,2021-11-07,2021-11-16,PayPal
70e58761-456e-4030-98b2-d7da3d795583,75c6f676-7dbb-4659-b3b7-e727175e87f8,,sometimes,who,307.96,,2020-02-17,2020-02-17,Cash
e510be5b-e488-4f78-aeb4-b070c6bbfbdf,73dc9441-88e8-47a4-80df-71780a680e2b,,lawyer,top,,5.0,2023-11-24,2023-11-24,Cash
40098463-3b79-4d3a-ade6-d9796cb4e130,30a37d09-4dfe-4010-ae60-650f690caf95,5f9a8ba1-e3e2-47cd-bdcc-187e528f9cce,similar,wind,74.88,8.0,2021-12-27,2022-01-03,Cash
d5e0d537-1125-4f43-9c1b-95fcba0b5950,612ba6da-3eb5-4a0e-95f7-b3cb604ec523,a8849ad5-73b0-47db-a24b-68dfa0216a6e,particularly,example,968.36,4.0,2020-09-10,,Credit Card
bee21465-dd10-40b8-85c4-5592d017cf30,340ad9a9-4a93-471a-b6e4-e71716004e84,d25bfb78-b70d-4027-84fb-e42c611e86be,,bank,450.99,8.0,2023-08-27,,Cash
,0e7e5758-6745-45ff-a9d0-ca23a5384a9e,,central,,970.92,5.0,2022-05-19,2022-05-19,Credit Card
f2b4f091-2ccb-4234-a791-e1e213182275,11691a8e-ee7d-47b3-9a69-9ccfd5a332bd,ee1cb7a6-08cf-4011-8fc5-2ab17ec5764d,fall,year,874.12,7.0,2022-04-24,2022-04-25,PayPal
,9efc9d3f-0ae5-4cef-a43d-af2588efb049,901f1d16-1652-4763-8015-b92de7786e60,true,beat,732.1,3.0,,,Cash
de4dc4eb-e12d-4b65-ae1e-829bb38733c2,3a99e555-3a8e-4bb8-956b-5d612de69526,406a625a-6e89-45f1-82ff-63c17212ab9c,,blue,857.26,4.0,2022-03-10,2022-03-14,Cash
eaa4318f-930f-4d59-b1c7-3da57cc15d90,fc7152e2-fa0d-46da-aa13-e30df3deddb3,0bb31831-e750-4859-90af-e0e6599bfb6a,have,guess,549.58,8.0,2022-11-30,2022-12-01,
6c1d4dc7-cfd9-4bb4-8370-5309cccf92a0,003e524c-1457-44d2-9b21-6efc1e649793,eb768742-7645-4fd8-b4e2-41eca01a36c1,truth,save,496.93,2.0,2020-10-26,2020-10-31,Credit Card
a283a933-5ffd-40d3-bc50-4942b88eb137,6d98f555-356f-49d3-a3c3-c67907589e43,20701179-3666-4d3b-878a-ac0fb07e663a,instead,yes,74.62,9.0,2021-09-18,2021-09-27,Credit Card
17654ee9-8554-4f85-96dc-c4148b191d1e,fd5183f2-8aa6-4bf9-80f6-e11c66159c50,0c0b35fe-45de-4771-af41-a19e9453026c,but,once,650.65,4.0,2022-12-31,2023-01-02,
d3e5d3c0-bd3f-44f4-b8ce-c8b99d342040,9f1a6542-7417-49f0-9926-eef32d4da01e,5b31457d-b6ac-4a61-b306-0fec996567ea,professional,,663.98,,2023-02-03,2023-02-10,Cash
2e39d821-3fa8-4518-9090-17e3b3f6abd0,4b6a75eb-53e6-46f7-a216-420357eb7e2f,138cac41-5e5f-4e5a-9ce4-406b0b25cc66,serious,step,621.03,3.0,2020-06-12,2020-06-20,PayPal
,fe092a32-7022-41da-95de-d4df44921bc0,a207d119-c4d6-4014-93d6-2953d59fa8dc,animal,act,,3.0,2021-05-03,2021-05-09,PayPal
,d1b7c572-14f5-424d-bbca-f09e7a15c172,bf97fd07-2421-4ed0-9a9e-d75136bd2229,guy,,826.83,6.0,2023-09-09,2023-09-09,PayPal
bb70f193-aa76-42fe-831f-6ab53c18648f,e0c48ad7-db26-4bdd-b73f-9888463be9f9,50f8aecc-2570-4029-bf9c-e7f377287783,event,me,920.92,6.0,2023-06-05,2023-06-05,PayPal
